x,y
0,"tensor(0.0519, device='cuda:0')"
1,"tensor(0.0603, device='cuda:0')"
2,"tensor(0.0623, device='cuda:0')"
3,"tensor(0.0662, device='cuda:0')"
4,"tensor(0.0658, device='cuda:0')"
5,"tensor(0.0654, device='cuda:0')"
6,"tensor(0.0639, device='cuda:0')"
7,"tensor(0.0674, device='cuda:0')"
8,"tensor(0.0639, device='cuda:0')"
9,"tensor(0.0663, device='cuda:0')"
10,"tensor(0.0658, device='cuda:0')"
11,"tensor(0.0654, device='cuda:0')"
12,"tensor(0.0663, device='cuda:0')"
13,"tensor(0.0642, device='cuda:0')"
14,"tensor(0.0655, device='cuda:0')"
15,"tensor(0.0669, device='cuda:0')"
16,"tensor(0.0657, device='cuda:0')"
17,"tensor(0.0668, device='cuda:0')"
18,"tensor(0.0666, device='cuda:0')"
19,"tensor(0.0664, device='cuda:0')"
20,"tensor(0.0663, device='cuda:0')"
21,"tensor(0.0674, device='cuda:0')"
22,"tensor(0.0665, device='cuda:0')"
23,"tensor(0.0672, device='cuda:0')"
24,"tensor(0.0670, device='cuda:0')"
