x,y
"tensor(0.0597, device='cuda:0')",0.0
"tensor(0.0597, device='cuda:0')",0.0
"tensor(0.0700, device='cuda:0')",0.0
"tensor(0.0700, device='cuda:0')",0.0
"tensor(0.0714, device='cuda:0')",0.0
"tensor(0.0714, device='cuda:0')",0.0
"tensor(0.0794, device='cuda:0')",0.0
"tensor(0.0794, device='cuda:0')",0.0
"tensor(0.0782, device='cuda:0')",0.0
"tensor(0.0782, device='cuda:0')",0.0
"tensor(0.0783, device='cuda:0')",0.0
"tensor(0.0783, device='cuda:0')",0.0
"tensor(0.0806, device='cuda:0')",0.0
"tensor(0.0806, device='cuda:0')",0.0
"tensor(0.0834, device='cuda:0')",0.0
"tensor(0.0834, device='cuda:0')",0.0
"tensor(0.0788, device='cuda:0')",0.05
"tensor(0.0788, device='cuda:0')",0.05
"tensor(0.0844, device='cuda:0')",0.05
"tensor(0.0844, device='cuda:0')",0.05
"tensor(0.0823, device='cuda:0')",0.0
"tensor(0.0823, device='cuda:0')",0.0
"tensor(0.0827, device='cuda:0')",0.05
"tensor(0.0827, device='cuda:0')",0.05
"tensor(0.0845, device='cuda:0')",0.05
"tensor(0.0845, device='cuda:0')",0.05
"tensor(0.0826, device='cuda:0')",0.0
"tensor(0.0826, device='cuda:0')",0.0
"tensor(0.0814, device='cuda:0')",0.05
"tensor(0.0814, device='cuda:0')",0.05
"tensor(0.0870, device='cuda:0')",0.05
"tensor(0.0870, device='cuda:0')",0.05
"tensor(0.0843, device='cuda:0')",0.1
"tensor(0.0843, device='cuda:0')",0.1
"tensor(0.0854, device='cuda:0')",0.15
"tensor(0.0854, device='cuda:0')",0.15
"tensor(0.0886, device='cuda:0')",0.3
"tensor(0.0886, device='cuda:0')",0.3
"tensor(0.0859, device='cuda:0')",0.2
"tensor(0.0859, device='cuda:0')",0.2
"tensor(0.0877, device='cuda:0')",0.15
"tensor(0.0877, device='cuda:0')",0.15
"tensor(0.0887, device='cuda:0')",0.15
"tensor(0.0887, device='cuda:0')",0.15
"tensor(0.0866, device='cuda:0')",0.2
"tensor(0.0866, device='cuda:0')",0.2
"tensor(0.0904, device='cuda:0')",0.25
"tensor(0.0904, device='cuda:0')",0.25
"tensor(0.0843, device='cuda:0')",0.25
"tensor(0.0843, device='cuda:0')",0.25
