x,y
0,"tensor(0.0154, device='cuda:0')"
1,"tensor(0.0121, device='cuda:0')"
2,"tensor(0.0104, device='cuda:0')"
3,"tensor(0.0086, device='cuda:0')"
4,"tensor(0.0090, device='cuda:0')"
5,"tensor(0.0092, device='cuda:0')"
6,"tensor(0.0091, device='cuda:0')"
7,"tensor(0.0080, device='cuda:0')"
8,"tensor(0.0087, device='cuda:0')"
9,"tensor(0.0079, device='cuda:0')"
10,"tensor(0.0078, device='cuda:0')"
11,"tensor(0.0078, device='cuda:0')"
12,"tensor(0.0076, device='cuda:0')"
13,"tensor(0.0079, device='cuda:0')"
14,"tensor(0.0075, device='cuda:0')"
15,"tensor(0.0070, device='cuda:0')"
16,"tensor(0.0077, device='cuda:0')"
17,"tensor(0.0069, device='cuda:0')"
18,"tensor(0.0068, device='cuda:0')"
19,"tensor(0.0069, device='cuda:0')"
20,"tensor(0.0072, device='cuda:0')"
21,"tensor(0.0066, device='cuda:0')"
22,"tensor(0.0065, device='cuda:0')"
23,"tensor(0.0062, device='cuda:0')"
24,"tensor(0.0062, device='cuda:0')"
